playerName,team,league,G,GS,W,L,S,BS,HLD,CG,SHO,IP,H,R,ER,HR,BB,K,mlbamID,playerid,G_SP,G_RP,defaultPos
Dustin Richardson,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,2548,0,0,
Julio Urias,LAD,NL,5,6,2,2,0,0,0,0,0,35,32,0,15,4,14,35,628711,14765,5,0,SP
Matt Bush,TEX,AL,57,0,3,3,0,0,0,0,0,55,52,0,25,7,19,55,456713,1246,0,57,RP
Pedro Baez,LAD,NL,66,0,2,2,0,0,0,0,0,45,40,0,20,6,16,47,520980,5420,0,66,RP
Sam Freeman,ATL,NL,58,0,3,3,0,0,0,0,0,55,51,0,24,6,27,55,518693,6832,0,58,RP
Matt Grace,WSH,NL,40,0,2,1,0,0,0,0,0,30,31,0,13,3,11,23,594840,11449,1,39,RP
Gerrit Cole,HOU,NL,34,29,12,9,0,0,0,0,0,175,170,0,81,25,50,165,543037,13125,33,0,SP
Brad Boxberger,ARI,AL,30,0,3,3,0,0,0,0,0,65,57,0,29,8,31,73,502202,10133,0,30,RP
Ryan Newell,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa658029,0,0,
Randall Delgado,ARI,NL,26,0,2,2,0,0,0,0,0,40,38,0,18,5,15,40,517414,5985,5,21,SP
John Holdzkom,PIT,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,458720,9392,0,0,RP
Jose Flores,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa503583,0,0,
Sammy Solis,WSH,NL,30,0,1,1,0,0,0,0,0,20,18,0,9,2,9,20,519301,11457,0,30,RP
Shane Greene,DET,AL,71,0,3,3,0,0,0,0,0,65,61,0,29,8,25,65,572888,10756,0,71,SP
Hyun-Jin Ryu,LAD,NL,25,23,8,7,0,0,0,0,0,124,121,0,54,16,38,109,547943,14444,24,1,SP
Jorge de la Rosa,ARI,NL,66,0,3,3,0,0,0,0,0,55,53,0,25,6,21,52,407822,2047,0,66,SP
Francis Martes,HOU,AL,32,0,1,1,0,0,0,0,0,20,17,0,9,3,9,23,642564,17303,4,28,RP
Julian Merryweather,CLE,,15,0,1,1,0,0,0,0,0,15,14,0,7,2,4,14,657240,sa829363,0,0,
Jeremy Jeffress,MIL,NL,22,0,2,2,0,0,0,0,0,45,46,0,20,4,18,39,502026,9490,1,21,RP
Kyle Hendricks,CHC,NL,25,29,11,9,0,0,0,0,0,170,171,0,76,22,48,142,543294,12049,24,0,SP
Josh Osich,SF,NL,54,0,2,2,0,0,0,0,0,40,37,0,17,4,19,38,592612,11528,0,54,RP
Ryan Pressly,MIN,AL,57,0,2,2,0,0,0,0,0,45,43,0,21,6,17,44,519151,7005,0,57,RP
Yimi Garcia,LAD,,35,0,2,2,0,0,0,0,0,35,31,0,15,5,11,37,554340,12095,0,0,RP
Silvino Bracho,ARI,NL,21,0,0,0,0,0,0,0,0,10,9,0,5,1,4,11,611093,15051,0,21,RP
Drew Rucinski,MIN,AL,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,607968,12499,0,2,RP
Jose Torres,SD,NL,62,0,0,1,0,0,0,0,0,10,9,0,4,1,4,10,600526,14957,0,62,RP
Samuel Tuivailala,STL,NL,37,0,2,2,0,0,0,0,0,35,32,0,16,4,15,35,592815,13485,0,37,RP
Joe Broussard,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa708442,0,0,
A.J. Ramos,NYM,NL,40,0,3,3,0,0,0,0,0,55,48,0,24,7,28,61,573109,8350,0,40,RP
Bo Schultz,TOR,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,544759,5028,0,0,RP
Jordan Walden,STL,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,477229,3271,0,0,RP
Jake McGee,COL,NL,62,0,3,3,0,0,0,0,0,65,62,0,30,9,23,68,459429,7550,0,62,RP
Taylor Rogers,MIN,AL,69,0,3,3,0,0,0,0,0,55,54,0,25,7,18,50,573124,13449,0,69,RP
Brad Peacock,HOU,AL,34,10,6,5,0,0,0,0,0,94,84,0,43,13,37,103,502748,5401,21,13,RP
Brady Rodgers,HOU,,10,0,1,0,0,0,0,0,0,10,10,0,5,1,2,9,572086,13393,0,0,RP
Brad Ziegler,MIA,NL,53,0,3,3,0,0,0,0,0,65,70,0,28,5,25,43,446899,7293,0,53,RP
Matt Bowman,STL,NL,76,0,2,2,0,0,0,0,0,40,42,0,18,4,14,30,621199,13528,0,75,RP
Zack Wheeler,NYM,NL,18,15,6,6,0,0,0,0,0,100,96,0,46,12,40,97,554430,10310,17,0,SP
Adam Cimber,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa737888,0,0,
Michael Dimock,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa526011,0,0,
T.J. Weir,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa829207,0,0,
Rafael Montero,NYM,NL,34,2,2,2,0,0,0,0,0,39,36,0,17,5,17,40,606160,12760,18,16,RP
Mike Montgomery,CHC,NL,44,5,4,4,0,0,0,0,0,72,70,0,32,7,29,62,543557,4869,14,30,RP
Brian Flynn,KC,AL,1,0,2,2,0,0,0,0,0,45,43,0,20,5,17,41,543169,12027,0,1,RP
Patrick Corbin,ARI,NL,35,24,9,8,0,0,0,0,0,139,141,0,64,17,48,120,571578,9323,32,1,SP
Paul Sewald,NYM,NL,57,0,2,2,0,0,0,0,0,45,41,0,20,6,16,46,623149,13892,0,57,RP
Darren O'Day,BAL,AL,64,0,3,3,0,0,0,0,0,65,58,0,29,9,25,71,503285,3321,0,64,RP
Fabio Castillo,LAD,NL,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,503566,2826,0,2,
Mike Hauschild,TEX,AL,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,623434,14033,0,4,
T.J. McFarland,ARI,NL,43,0,1,1,0,0,0,0,0,20,22,0,9,2,7,13,519008,3237,1,42,RP
Nick Goody,CLE,AL,56,0,3,2,0,0,0,0,0,55,47,0,24,8,22,63,580792,13685,0,56,RP
Wandy Peralta,CIN,NL,69,0,3,3,0,0,0,0,0,55,51,0,24,6,24,54,593974,14295,0,69,RP
Jacob Rhame,NYM,NL,9,0,0,0,0,0,0,0,0,10,9,0,4,1,4,11,642008,15267,0,9,
Chris O'Grady,MIA,NL,13,2,3,3,0,0,0,0,0,54,51,0,23,7,19,49,622217,13818,6,7,RP
Daniel Moskos,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,2858,0,0,
Scott Oberg,COL,NL,66,0,2,2,0,0,0,0,0,35,34,0,16,4,15,34,623184,13911,0,66,RP
Nick Wittgren,MIA,NL,38,0,2,2,0,0,0,0,0,40,39,0,18,6,13,37,621295,15594,0,38,RP
Kaleb Fleck,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa526875,0,0,
Heath Hembree,BOS,AL,62,0,2,2,0,0,0,0,0,45,42,0,21,6,16,45,592390,11632,0,62,RP
Sean Gilmartin,STL,NL,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,543219,12781,0,2,RP
Nathan Eovaldi,TB,,21,21,7,8,0,0,0,0,0,120,119,0,54,15,37,101,543135,9132,0,0,SP
Zach Phillips,PIT,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,452061,99,0,0,RP
Nick Rumbelow,SEA,,30,0,1,1,0,0,0,0,0,30,28,0,14,4,12,29,592705,14867,0,0,RP
Albert Suarez,ARI,NL,18,0,1,1,0,0,0,0,0,30,30,0,14,4,9,27,544150,6175,0,18,SP
Oliver Perez,WSH,NL,50,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,424144,1514,0,50,RP
Jumbo Diaz,TB,AL,31,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,471822,3397,0,31,RP
Carter Capps,SD,NL,11,0,1,2,0,0,0,0,0,30,28,0,14,4,12,30,605169,12803,0,11,RP
Preston Guilmet,MIL,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,543258,7303,0,0,RP
Tony Zych,SEA,AL,45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,543964,12876,0,45,RP
Yovani Gallardo,MIL,AL,28,0,1,1,0,0,0,0,0,30,30,0,14,4,10,27,451596,8173,22,6,SP
Bryan Mitchell,SD,AL,20,19,6,7,0,0,0,0,0,109,109,0,50,12,43,92,571951,11479,1,19,RP
Jack Leathersich,PIT,NL,1,0,1,1,0,0,0,0,0,15,13,0,7,2,9,18,605333,12562,0,1,RP
Blake McFarland,TOR,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,607962,sa598555,0,0,
Joba Chamberlain,CLE,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,501955,2692,0,0,RP
Collin McHugh,HOU,AL,12,6,4,4,0,0,0,0,0,72,71,0,33,11,20,66,543521,7531,12,0,SP
Justin Grimm,CHC,NL,50,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,518748,11720,0,50,SP
Jeff Francis,TOR,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,433585,4684,0,0,SP|RP
Tyler Cyr,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,,sa875270,0,0,
Daniel Coulombe,OAK,AL,72,0,1,1,0,0,0,0,0,30,29,0,13,3,13,27,543056,13293,0,72,RP
Dan Jennings,TB,AL,48,0,3,3,0,0,0,0,0,65,63,0,28,6,29,55,543359,8073,0,48,RP
Andrew Suarez,SF,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,605498,sa598260,0,0,SP
Trevor Bauer,CLE,AL,32,29,11,9,0,0,0,0,0,171,162,0,79,23,63,169,545333,12703,31,1,SP
Brad Brach,BAL,AL,67,0,3,3,0,0,0,0,0,65,60,0,30,9,27,68,542960,6627,0,67,RP
Jim Johnson,LAA,NL,61,0,3,3,0,0,0,0,0,55,53,0,24,6,22,48,462382,3656,0,61,RP
Steven Okert,SF,NL,44,0,1,1,0,0,0,0,0,30,28,0,13,4,13,29,595345,13580,0,44,RP
Jake Diekman,TEX,AL,11,0,2,2,0,0,0,0,0,45,41,0,20,5,23,47,518617,5003,0,11,RP
Diego Moreno,CLE,AL,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,514981,6238,0,5,RP
Marcos Mateo,SD,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,456496,6869,0,0,RP
Ray Black,SF,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,605143,sa579473,0,0,RP
Dinelson Lamet,SD,NL,21,24,8,9,0,0,0,0,0,140,121,0,63,19,66,156,659275,17186,21,0,SP
Nick Burdi,PIT,,10,0,0,0,0,0,0,0,0,10,9,0,5,1,5,10,595897,sa599297,0,0,
Gio Gonzalez,WSH,NL,32,31,12,10,0,0,0,0,0,183,181,0,85,22,69,163,461829,7448,32,0,SP
Chad Qualls,COL,NL,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,430589,2170,0,19,RP
Carlos Estevez,COL,NL,35,0,1,1,0,0,0,0,0,25,24,0,12,3,11,26,608032,14542,0,35,RP
Koji Uehara,CHC,NL,49,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,493157,9227,0,49,RP
Hector Neris,PHI,NL,74,0,3,3,0,0,0,0,0,65,58,0,30,10,25,73,593576,11804,0,74,RP
Jacob Lindgren,ATL,,10,0,0,0,0,0,0,0,0,10,9,0,4,1,5,10,605338,16215,0,0,RP
A.J. Schugel,PIT,NL,32,0,3,3,0,0,0,0,0,55,57,0,26,7,20,47,519263,11432,0,32,RP
Michael Brady,OAK,AL,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,572728,8461,0,16,RP
Trevor Richards,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa922230,0,0,
Ben Rowen,MIL,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,594985,10983,0,0,RP
Adam Ottavino,COL,NL,63,0,3,3,0,0,0,0,0,55,51,0,27,7,26,60,493603,1247,0,63,RP
Jose Alvarez,LAA,AL,64,0,2,2,0,0,0,0,0,45,43,0,20,6,15,40,501625,5358,0,64,SP
Matt Strahm,SD,AL,24,16,6,6,0,0,0,0,0,100,90,0,45,13,43,104,621381,13799,3,21,RP
Manny Parra,CHC,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,448159,4279,0,0,RP
Ian Thomas,LAD,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,621962,13881,0,0,RP
Jason Hursh,ATL,NL,9,0,1,1,0,0,0,0,0,25,26,0,12,3,10,21,592422,14914,0,9,RP
Austin Adams,LAA,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,542866,7411,0,0,RP
Dillon Peters,MIA,NL,6,6,2,2,0,0,0,0,0,37,37,0,16,4,13,28,596071,18790,6,0,
Barrett Astin,CIN,NL,6,0,0,0,0,0,0,0,0,10,10,0,5,1,4,9,592120,14812,0,6,RP
Cory Luebke,PIT,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,458537,1984,0,0,RP
Will LaMarche,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa658316,0,0,
Ivan Nova,PIT,NL,31,28,9,11,0,0,0,0,0,165,185,0,82,22,38,121,467100,1994,31,0,SP
Tony Cingrani,LAD,NL,25,0,3,3,0,0,0,0,0,55,48,0,24,7,24,59,571561,12555,0,25,SP
Richard Lovelady,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa918199,0,0,
Jorge Lopez,MIL,NL,1,0,0,0,0,0,0,0,0,10,10,0,5,1,4,10,605347,14527,0,1,RP
Dylan Floro,LAD,NL,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,571670,13394,0,3,RP
Shawn Kelley,WSH,NL,33,0,2,2,0,0,0,0,0,35,33,0,16,5,12,36,518875,7773,0,33,RP
Tyler Chatwood,CHC,NL,35,24,9,8,0,0,0,0,0,137,135,0,62,14,63,120,543022,4338,25,8,SP
Edubray Ramos,PHI,NL,59,0,2,2,0,0,0,0,0,45,41,0,21,7,18,49,591693,16086,0,59,RP
Matt Andriese,TB,AL,18,18,7,8,0,0,0,0,0,122,121,0,57,18,34,105,542882,12022,17,1,SP
David Peterson,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa603091,0,0,
Adam Miller,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,,sa738543,0,0,
Jake Petricka,CWS,AL,27,0,0,0,0,0,0,0,0,10,10,0,5,1,4,8,502593,10534,0,27,RP
Mike Mayers,STL,NL,3,0,0,0,0,0,0,0,0,10,10,0,5,1,3,9,594577,15451,0,3,SP
Brian Schlitter,CHC,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,489295,3599,0,0,RP
Zack Burdi,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,,sa856551,0,0,
Spencer Patton,CHC,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,607359,12361,0,0,RP
Kyle Crockett,CIN,AL,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,641490,15033,0,4,RP
Yusmeiro Petit,OAK,AL,60,0,3,3,0,0,0,0,0,55,54,0,26,9,15,52,433589,4020,1,59,RP
George Kontos,PIT,NL,15,0,3,3,0,0,0,0,0,65,67,0,32,8,22,56,502004,9486,0,15,RP
Taylor Cole,TOR,AL,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,518566,11964,0,1,
Tanner Anderson,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa875262,0,0,
Brendan McCurry,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa829486,0,0,
Shane Carle,ATL,NL,3,0,0,1,0,0,0,0,0,10,10,0,5,1,3,8,641438,15258,0,3,RP
Kenta Maeda,LAD,NL,30,23,8,7,0,0,0,0,0,126,120,0,58,21,34,123,628317,18498,25,4,SP
Simon Castro,OAK,AL,26,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,501563,9243,0,26,RP
Cody Reed,CIN,NL,12,3,2,2,0,0,0,0,0,43,39,0,19,5,21,45,642003,15232,1,11,SP
Jose Jose,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa506778,0,0,
Rick Porcello,BOS,AL,33,29,12,10,0,0,0,0,0,182,188,0,89,28,41,151,519144,2717,33,0,SP
Jamie Callahan,NYM,NL,9,0,0,0,0,0,0,0,0,10,9,0,5,1,5,10,621094,14711,0,9,
Chad Kuhl,PIT,NL,33,28,9,10,0,0,0,0,0,149,151,0,73,19,56,133,641771,14975,31,0,SP
Brandon Maurer,KC,AL,26,0,3,3,0,0,0,0,0,65,63,0,31,9,23,59,543506,4878,0,26,RP
David Hernandez,CIN,NL,26,0,3,3,0,0,0,0,0,65,61,0,31,10,23,66,456696,4259,0,26,RP
Brian Moran,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa501495,0,0,
Ryan Tepera,TOR,AL,73,0,3,3,0,0,0,0,0,65,60,0,30,9,26,65,572193,10291,0,73,RP
Lester Oliveros,MIN,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,500902,9167,0,0,RP
Jo-Jo Reyes,MIA,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,457456,5559,0,0,SP
Fernando Salas,LAA,AL,13,0,2,2,0,0,0,0,0,45,44,0,21,6,15,42,477569,4971,0,13,RP
Walker Lockett,SD,,12,2,1,1,0,0,0,0,0,19,20,0,9,2,5,14,621141,sa657984,0,0,
Michael Fulmer,DET,AL,25,29,10,11,0,0,0,0,0,185,193,0,89,25,53,149,605242,13218,25,0,SP
Jordan Lyles,SD,NL,33,2,2,2,0,0,0,0,0,44,45,0,21,5,15,36,543475,7593,0,33,SP
Charlie Furbush,SEA,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,518703,1370,0,0,RP|SP
Tim Hill,KC,,10,0,0,0,0,0,0,0,0,10,10,0,4,1,4,8,657612,sa829603,0,0,
Joe Mantiply,NYY,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,573009,14857,0,0,RP
Ryan Halstead,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa549980,0,0,
Jose Quijada,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa828494,0,0,
Drew Pomeranz,BOS,AL,32,28,11,8,0,0,0,0,0,154,146,0,72,21,60,148,519141,11426,32,0,SP
Brent Honeywell,TB,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,641703,sa828706,0,0,
Alex Meyer,LAA,AL,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,543542,12833,13,0,SP
Rob Zastryzny,CHC,NL,4,0,1,0,0,0,0,0,0,10,10,0,5,1,4,9,642239,15094,0,4,RP
Erik Davis,WSH,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,458530,8422,0,0,RP
John Brebbia,STL,NL,50,0,1,1,0,0,0,0,0,25,24,0,12,4,8,24,605154,12777,0,50,RP
Leonel Campos,CLE,AL,13,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,599998,12277,0,13,RP
Frankie Montas,OAK,AL,23,6,3,3,0,0,0,0,0,47,43,0,22,6,20,48,593423,14309,0,23,RP
Wily Peralta,KC,NL,19,0,3,3,0,0,0,0,0,55,57,0,26,7,19,46,503449,7738,8,11,SP
Caleb Dirks,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa829346,0,0,
Luis Avilan,CWS,NL,61,0,3,3,0,0,0,0,0,55,51,0,24,6,27,55,501593,2882,0,61,RP
Rob Wooten,MIL,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,543942,8532,0,0,RP
Tyler Rogers,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa739036,0,0,
Addison Reed,MIN,AL,29,0,3,3,0,0,0,0,0,65,64,0,31,10,19,61,592665,10586,0,29,RP
Luke Hochevar,KC,,40,0,2,2,0,0,0,0,0,40,37,0,19,6,15,41,460024,6943,0,0,SP
Gabriel Moya,MIN,AL,7,0,1,1,0,0,0,0,0,25,23,0,11,4,11,26,622382,16348,0,7,
Mitchell White,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa917948,0,0,
Christian Jones,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa578007,0,0,
Jeff Inman,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa328057,0,0,
Jared Hughes,CIN,NL,67,0,2,2,0,0,0,0,0,45,46,0,21,5,18,36,453172,9325,0,67,RP
Tyler Bashlor,NYM,,25,0,1,1,0,0,0,0,0,25,22,0,11,3,14,28,641341,sa737928,0,0,
Cody Anderson,CLE,,12,2,1,1,0,0,0,0,0,19,19,0,9,3,6,17,594736,12799,0,0,SP
Matt Capps,ATL,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,448165,4788,0,0,RP
Sonny Gray,NYY,AL,11,31,12,10,0,0,0,0,0,186,188,0,88,25,64,163,543243,12768,11,0,SP
Dennis Santana,LAD,,10,0,1,0,0,0,0,0,0,10,9,0,4,1,5,10,642701,sa737018,0,0,
Nick Maronde,CLE,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,543488,12530,0,0,RP
Jesse Chavez,TEX,AL,38,0,1,1,0,0,0,0,0,25,25,0,12,4,8,23,445926,5448,21,17,SP
Richard Rodriguez,BAL,AL,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,593144,13549,0,5,
Reid Redman,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa602392,0,0,
Matt Anderson,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa602589,0,0,
Brian Ellington,MIA,NL,42,0,1,1,0,0,0,0,0,15,13,0,7,2,8,17,623395,17233,0,42,RP
Tanner Roark,WSH,NL,32,29,11,10,0,0,0,0,0,171,175,0,82,22,58,144,543699,8753,30,2,SP
Zack Littell,MIN,,10,0,1,0,0,0,0,0,0,10,10,0,5,1,3,8,641793,sa737929,0,0,
Trevor Gott,WSH,NL,4,0,1,1,0,0,0,0,0,25,25,0,12,3,11,21,641627,15046,0,4,RP
Kameron Loe,SF,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,434180,4422,0,0,RP|SP
Erick Fedde,WSH,NL,3,6,2,2,0,0,0,0,0,37,38,0,17,5,13,30,607200,17425,3,0,
Dario Agrazal,PIT,,10,0,0,1,0,0,0,0,0,10,11,0,5,1,2,7,642607,sa737059,0,0,
Sam Wolff,,,10,0,0,0,0,0,0,0,0,10,9,0,5,1,5,10,,sa503437,0,0,
Jordan Jankowski,LAD,AL,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,543357,13313,0,3,RP
Luis Perdomo,SD,NL,29,26,8,10,0,0,0,0,0,153,164,0,73,16,56,112,606131,14682,29,0,SP
Taijuan Walker,ARI,NL,28,32,11,11,0,0,0,0,0,186,187,0,92,25,64,168,592836,11836,28,0,SP
Jed Bradley,BAL,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,605152,13166,0,0,RP
Shawn Armstrong,SEA,AL,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,542888,12857,0,21,RP
Gavin Floyd,TOR,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,425856,3886,0,0,SP
Jake Sanchez,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa739743,0,0,
Mike Bolsinger,TOR,AL,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,502211,11137,5,6,SP
Steve Hathaway,ARI,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,643355,15293,0,0,RP
Andrew McKirahan,ATL,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,605374,12870,0,0,RP
Fernando Rodney,MIN,NL,61,0,3,3,0,0,0,0,0,65,62,0,31,8,31,63,407845,494,0,61,RP
Matt Purke,CWS,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,545357,12831,0,0,RP
Andrew Robinson,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa549091,0,0,
Steven Brault,PIT,NL,12,8,3,4,0,0,0,0,0,65,64,0,31,8,27,58,643230,15291,4,7,SP
J.A. Happ,TOR,AL,25,31,11,10,0,0,0,0,0,184,182,0,88,27,59,162,457918,7410,25,0,SP
Santiago Casilla,OAK,AL,63,0,2,2,0,0,0,0,0,45,44,0,22,6,17,42,433586,2873,0,63,RP
LaTroy Hawkins,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,729,0,0,
Scott Diamond,TOR,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,539438,5089,0,0,SP
Tyler Anderson,COL,NL,17,24,9,8,0,0,0,0,0,141,144,0,69,21,46,128,542881,12880,15,2,SP
Dovydas Neverauskas,PIT,NL,24,0,2,2,0,0,0,0,0,45,45,0,22,5,20,41,596720,11604,0,24,RP
Tim Peterson,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa658510,0,0,
Nathan Karns,KC,AL,9,18,6,7,0,0,0,0,0,100,97,0,50,14,38,97,501992,12638,8,1,SP
Nick Kingham,PIT,,15,5,2,2,0,0,0,0,0,38,40,0,19,5,11,31,592468,sa548285,0,0,SP
Robert Zarate,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa471754,0,0,
Chase Johnson,,,3,3,1,1,0,0,0,0,0,18,19,0,9,2,7,14,,sa549740,0,0,
Wei-Yin Chen,MIA,NL,9,2,0,1,0,0,0,0,0,9,10,0,4,1,2,7,612672,13071,5,4,SP
Sean Burnett,WSH,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,430634,1886,0,0,RP
Ronald Belisario,TB,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,430613,2203,0,0,RP
Tommy Nance,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa919392,0,0,
Kyuji Fujikawa,TEX,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,493117,14443,0,0,RP
Keynan Middleton,LAA,AL,64,0,3,3,0,0,0,0,0,55,50,0,25,8,22,55,641871,15264,0,64,RP
Andy Beltre,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa551335,0,0,
Montana DuRapau,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,sa829611,0,0,
Buddy Baumann,SD,NL,23,0,2,2,0,0,0,0,0,40,36,0,18,6,17,41,571473,9309,0,23,RP
Felix Hernandez,SEA,AL,16,28,9,10,0,0,0,0,0,162,167,0,79,22,54,137,433587,4772,16,0,SP
Joey Krehbiel,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,,sa598762,0,0,
Jairo Diaz,COL,NL,4,0,1,1,0,0,0,0,0,20,19,0,10,2,10,20,545064,12774,0,4,RP
Brett Graves,MIA,,25,0,1,1,0,0,0,0,0,25,26,0,12,3,9,19,605255,sa599301,0,0,
Bobby Wahl,OAK,AL,7,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,592833,14832,0,7,RP
Juan Perez,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,,2557,0,0,
Chih-Wei Hu,TB,AL,6,0,1,1,0,0,0,0,0,15,14,0,7,2,5,13,629496,16419,0,6,RP
Arnold Leon,TOR,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,504186,5595,0,0,RP
